,country,indicator_value,year,value
4236,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1987,14240.0
4237,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1986,11240.0
4238,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1985,9840.0
4239,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1984,9880.0
4240,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1983,10020.0
4241,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1982,11120.0
4242,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1981,12540.0
4243,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1980,13010.0
4244,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1979,11050.0
4245,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1978,8870.0
4246,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1977,7670.0
4247,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1976,7130.0
4248,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1975,6720.0
4249,DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1974,5800.0
4333,DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1990,20.9305896078757
4350,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2023,185460276249.023
4351,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2022,80323390970.8174
4352,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2021,230951334868.213
4353,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2020,225744781168.872
4354,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2019,230891617647.058
4355,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2018,242355484501.961
4356,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2017,261639808876.471
4357,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2016,255966917231.907
4358,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2015,255017099858.594
4359,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2014,257397026960.783
4360,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2013,215010357486.667
4361,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2012,215162274090.234
4362,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2011,184022052256.81
4363,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2010,178901487016.667
4364,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2009,170941744060.156
4365,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2008,227471453063.281
4366,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2007,231949296703.138
4367,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2006,162195744825.882
4368,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2005,148049230592.996
4369,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2004,146361278278.379
4370,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2003,94414564452.1567
4371,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2002,88341170877.6472
4372,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2001,31649756244.8819
4373,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2000,3299144025.09805
4374,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1999,12129601753.2819
4375,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1998,27513615649.661
4376,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1997,23842770133.0927
4377,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1996,17841174941.5129
4378,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1995,10519994540.7397
4379,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1994,3606122694.94998
4380,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1993,1038684490.71336
4381,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1992,-10688791484.0326
4382,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1991,-9112551561.57926
4383,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1990,-3400093209.05459
4384,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1989,-8627127847.70623
4385,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1988,-4853122842.18736
4386,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1987,-4198360174.10228
4387,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1986,-3874830226.06503
4388,DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1985,-14924245947.3824
