country,indicator_value,year,value
DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1975,6720.0
DE,"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]",1974,5800.0
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2023,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2022,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2021,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2020,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2019,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2018,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2017,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2016,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2015,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2014,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2013,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2012,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2011,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2010,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2009,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2008,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2007,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2006,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2005,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2004,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2003,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2002,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2001,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",2000,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1999,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1998,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1997,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1996,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1995,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1994,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1993,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1992,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1991,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1990,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1989,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1988,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1987,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1986,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1985,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1984,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1983,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1982,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1981,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1980,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1979,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1978,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1977,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1976,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1975,
DE,"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",1974,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2023,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2022,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2021,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2020,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2019,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2018,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2017,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2016,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2015,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2014,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2013,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2012,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2011,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2010,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2009,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2008,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2007,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2006,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2005,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2004,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2003,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2002,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2001,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",2000,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1999,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1998,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1997,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1996,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1995,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1994,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1993,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1992,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1991,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1990,20.9305896078757
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1989,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1988,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1987,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1986,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1985,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1984,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1983,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1982,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1981,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1980,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1979,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1978,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1977,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1976,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1975,
DE,"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",1974,
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2023,185460276249.023
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2022,80323390970.8174
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2021,230951334868.213
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2020,225744781168.872
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2019,230891617647.058
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2018,242355484501.961
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2017,261639808876.471
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2016,255966917231.907
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2015,255017099858.594
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2014,257397026960.783
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2013,215010357486.667
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2012,215162274090.234
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2011,184022052256.81
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2010,178901487016.667
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2009,170941744060.156
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2008,227471453063.281
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2007,231949296703.138
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2006,162195744825.882
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2005,148049230592.996
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2004,146361278278.379
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2003,94414564452.1567
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2002,88341170877.6472
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2001,31649756244.8819
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],2000,3299144025.09805
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1999,12129601753.2819
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1998,27513615649.661
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1997,23842770133.0927
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1996,17841174941.5129
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1995,10519994540.7397
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1994,3606122694.94998
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1993,1038684490.71336
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1992,-10688791484.0326
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1991,-9112551561.57926
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1990,-3400093209.05459
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1989,-8627127847.70623
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1988,-4853122842.18736
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1987,-4198360174.10228
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1986,-3874830226.06503
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1985,-14924245947.3824
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1984,-20241612947.5637
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1983,-23064731520.4902
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1982,-20562553397.2757
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1981,-31326091735.1796
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1980,-43823830428.2333
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1979,-31510971080.9946
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1978,-14121548198.6368
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1977,-12874959151.0149
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1976,-11573489203.0449
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1975,-8269988075.3637
DE,External balance on goods and services (current US$) [NE.RSB.GNFS.CD],1974,-2132774544.63004
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2023,
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2022,80.7056097560976
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2021,80.790243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2020,81.0414634146342
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2019,81.2926829268293
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2018,80.8926829268293
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2017,80.9926829268293
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2016,80.990243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2015,80.6414634146341
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2014,81.090243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2013,80.490243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2012,80.5390243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2011,80.4365853658537
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2010,79.9878048780488
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2009,79.8365853658537
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2008,79.7365853658537
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2007,79.5341463414634
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2006,79.1317073170732
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2005,78.9317073170732
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2004,78.6804878048781
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2003,78.3804878048781
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2002,78.2292682926829
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2001,78.3292682926829
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",2000,77.9268292682927
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1999,77.7268292682927
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1998,77.4756097560976
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1997,77.0731707317073
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1996,76.6731707317073
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1995,76.4219512195122
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1994,76.2707317073171
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1993,75.8707317073171
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1992,75.819512195122
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1991,75.319512195122
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1990,75.0856341463415
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1989,75.1915365853659
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1988,74.9987317073171
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1987,74.8070243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1986,74.3968292682927
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1985,74.1890975609756
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1984,74.0722926829268
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1983,73.6221463414634
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1982,73.3331463414634
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1981,73.0402195121951
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1980,72.8003170731707
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1979,72.6301707317073
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1978,72.2904146341464
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1977,72.3073170731707
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1976,71.7122195121951
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1975,71.259243902439
DE,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",1974,71.4189268292683
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2023,
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2022,62728998895.9956
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2021,102155425721.645
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2020,176867343557.223
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2019,73974461220.6158
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2018,166915563991.374
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2017,109485971372.509
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2016,64744235790.2129
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2015,62475577277.7991
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2014,19532082849.0843
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2013,67199694458.9368
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2012,65443087632.2705
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2011,97535403952.5493
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2010,86037502102.1645
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2009,56701916794.97
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2008,30954735498.025
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2007,50847183837.0148
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2006,87444159239.0628
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2005,59835195025.1917
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2004,-20408419557.1429
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2003,65401516009.2493
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2002,51268214890.6254
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2001,56948542386.9091
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",2000,248007397121.859
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1999,86035665071.2096
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1998,29526509277.4565
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1997,18638443893.681
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1996,15591797828.854
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1995,12041505212.6412
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1994,7517248751.11651
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1993,479814189.252795
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1992,-2137728434.41913
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1991,4741534933.54524
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1990,2556702845.61154
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1989,5173426485.28624
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1988,-1508574620.67996
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1987,1620170656.57848
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1986,1192024599.72962
DE,"Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",1985,531108428.984038
